mask_id,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#H#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,11735.29,11467.2027415833,11195.695136561399,21420.723547012,20914.121278266,20400.8693088662,19880.880270692018,19354.06564661995,18820.33575539768,18279.59973631984,17731.76553370119,17176.73988114531,16614.42828560622,16044.735011239667,15467.56306304187,35882.814170272555,34827.14376965956,33757.78575425686,32674.56251971716,31577.2941553961,30465.7984143805,11209.5367941252,10568.8869633317,9919.8260328578,9262.2434673628,8596.027277485802,7921.0640007248,7237.238682020799,4544.4348541138,>50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,H,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#H#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050.0,4939.1120833333,4826.781699684,4712.9900849607,4597.7182309826,4480.946882304001,17087.656532998,16692.2301317301,16291.457787346098,15885.267180780102,15473.585014052198,15056.33699701,<50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,H,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#H#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4889.546666666671,19777.69241688889,19333.069482376428,18882.8072469779,18426.834185560452,17965.07786581394,20997.46493674529,31121.70528369309,42326.00937118719,41255.62052386749,40171.74619468129,39074.21643388929,53962.8591493509,52482.7967461762,50984.1252635639,49466.6106701888,47930.01599080739,58374.1012692161,56532.5935307491,54667.953586211,52779.8907978041,50868.110875338105,>50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,H,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#H#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32500.0,31779.509166667,31050.018202006002,30311.414679379,29563.584767749,28806.413214139,28039.783325872002,27263.576952582996,26477.6744680151,>50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,1.0PUB,H,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#0.0PUB#OWN#<50k,,,,,,,,,,1200.0,1173.32,1146.310502,1118.9674366997,1091.28668454294,1063.26407509705,1034.8953864245,2506.17634444684,22443.890122300756,21941.417746040337,21432.458198517765,20916.92771184174,20394.74143624808,31865.813426125136,30505.642292524914,29689.304812845297,28862.388491890928,28024.756180263732,27176.268949732552,27931.786070152026,27010.66434733149,26092.63967675441,25162.746320751885,24220.83074978421,23266.737447218376,22300.308883596637,21321.385490570097,20329.805634495868,19325.405589691065,18308.019511341743,17277.47940805892,15091.756715309153,14075.662879942607,13046.40034312669,12003.798363352631,10947.683984383917,9878.210612945237,8836.04762218413,7780.352361003825,6710.949053405974,5759.779373863819,4531.961066097097,1552.588816283187,689.607478483443,,,,,,,,,,,,,18000.0,17605.94,17206.6915433333,16802.1863153206,16392.355101805602,16392.355101805602,15561.9004528198,15135.7388087819,14703.9660364309,24216.5082559106,23555.73228128007,22886.24158576139,22207.9212335947,21520.65477315932,24216.34973432378,22986.35419078982,11162.210164225919,21903.28273874452,33709.73932826692,32626.372202247032,31528.88835772394,37617.10373078814,36331.2118560776,35028.6499155941,33709.201639226805,32904.8495643343,35090.117474507,42264.962533213096,48009.9260305153,40789.6500188439,39560.9822303688,<50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,3200.0,3130.17333333333,3059.4150625555603,2987.71275851515,2915.0538262350096,87.945502700025,,,,,5000.0,4889.796666666671,4778.181922508889,4665.1376911177695,4550.645664573811,4434.6873004819,4317.243818968271,4198.2961996390695,4077.82517849991,3955.811244836021,3832.23463805238,3707.075344473471,3580.313094101921,3451.92735733578,2.337341643631,,19425.0,24570.77,24012.90975333337,23447.98327687555,22875.90106504931,22296.57247853998,21709.90572993482,21115.807869180593,44514.18476885689,43381.08110926242,42233.27992881305,41070.59046345869,39892.81947156985,38699.77120173991,37491.247360166904,36267.04707761223,35026.96687592982,33770.80063415956,32498.33955417939,31209.37212591162,29903.684092076448,28581.05841248647,27241.275227877843,41884.11182327015,40161.73259085056,38416.80018662446,28365.6250922333,27338.8627839686,37298.3283780812,36001.1787996371,34686.7892461086,33354.9304872028,67580.37024338433,65819.48261360219,78335.78006941035,79104.55816503783,77487.62300137631,68678.73770634457,58470.53502253582,86944.06815691592,89736.07468692522,93338.17565522881,90828.18987755323,88285.98599645752,85711.15019962771,90603.26335627321,95795.6284487267,111356.2620936287,107929.8685619137,104414.5745667666,109854.32867253601,69994.1934882536,67679.84472984189,65343.2956232,>50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#0.0PUB#RENT#<50k,,,,,,1500.0,1466.595,1432.78078875,1398.5523534121899,1363.90461974149,1328.8324513333198,1293.33064886215,1257.39394931072,1221.0170251897698,1184.19448374835,,,,,,,10900.0,16160.65384166667,13687.18747882741,13291.77199262769,12891.2831363286,12485.655759177898,12074.823873033398,11658.72064159016,11237.27836946909,8630.35798561946,8361.49406821259,8089.13325198099,10313.23001486046,9977.964283331341,9003.38517665929,6636.465847289748,6254.75068099858,6027.53501971361,5852.58691226153,5472.9869423216205,5402.560275654951,3058.2393262222195,3985.9862578398797,3890.8272555493804,3794.4401673072102,9696.809111411065,9467.788000355675,9235.712094827166,11900.54058227038,13598.36293736514,13248.279152451592,12893.571358095865,12534.17839350639,18170.03828782853,18903.93733358686,18405.515401535744,16757.945928356137,16280.445538035898,15666.59735838397,26965.424785715277,35946.25204692316,34953.720014087376,39948.33524295196,56798.57098679328,55239.40792491572,53659.96153202793,52059.96759813165,39483.46079892789,34418.047349189255,33371.30651091039,32245.280914164083,31152.901686962003,30046.4320236659,35925.68995832981,33750.320196610126,43997.7397044536,31287.606515533338,37061.810340975855,45593.174156909045,44067.04155765178,42520.92572536547,40901.92921454608,39315.057612049255,36112.8506481006,48909.147726103394,54740.68883788923,49393.967530698996,71551.99094404411,78556.818641971,79968.39172053197,103199.85130115999,100661.72537589289,106305.04652941652,103119.99034266248,99580.4238693019,<50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#0.0PUB#RENT#>50k,,,,,,14000.0,13691.26,21378.5858465,20884.247280689,20383.660162199798,19876.7454918909,19363.42327165068,18843.61249176264,18317.23111811035,17784.19607922147,17244.42325314723,16697.82745417565,16144.322419377531,15583.820794981211,15016.234122576308,14441.472825141469,14232.943358661489,39021.82812679715,38254.40714939099,37477.39037466437,36690.65781399865,35894.08797836305,12926.32924501796,12699.01199814445,3537.9300890435497,3304.94042214769,3069.06168338232,2830.2580482562603,2588.49324805464,2343.7305643305103,2095.9328233282104,1845.0623903374799,1591.08116397767,1333.95057041099,9073.63155748409,8636.711255463559,8194.146311586861,7745.863622832205,7292.115943222419,22109.03869927742,21596.19177144669,14341.111078999998,14005.0549119047,23664.5123949786,23098.550302118172,30525.17802359591,39766.38847890658,38778.26724085896,37777.36338263201,36763.51140067297,35736.54364672328,23924.98439621144,28254.98650142413,27467.844311098317,26670.60998253426,35863.15399934462,39137.868004859636,41108.16246166403,39999.8389457778,38877.380927057566,49070.957248687715,47566.74024623718,46043.3377852475,44500.50508418663,43222.23608013303,45752.64536336402,59357.145069985774,73592.94188167002,74563.66874510288,72338.38246824234,70084.14337043416,67800.57434542773,67731.54839218453,70640.3483081844,68413.0597144561,70567.24763729458,74907.77013087539,76576.4006315608,87125.16407279788,117354.84958009972,147334.31668753954,154932.25125009735,170400.38442337638,168254.019598207,192395.5135477799,186631.7914047545,194792.79212260534,185517.83800256692,174975.34727412157,169049.42294927718,163046.15624027298,>50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3975.0,14262.718125,13545.438566609299,13218.9856122029,12888.3452703295,12553.463825623301,12214.2868736108,11870.7593118699,11522.8253310748,11170.428405927201,10813.5112859698,10452.0159862828,10085.8837780618,9715.0551790708,9339.4699439788,<50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,7822.23333333333,7642.268285555558,7460.077670020259,7275.6339638728405,7088.90930389274,6899.87548228421,6708.503942415129,6514.765774502989,6318.631711247679,6120.07212341011,5919.0570153362805,6.706020425942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,7821.68,7641.184495999999,7458.4869468512,7273.5604876028,7086.3779255516,9396.911736243299,9149.7032260915,13899.4626047895,13535.3010119566,19166.6477421916,18661.7073861284,18150.4501329375,17632.7969049435,>50k,1.0DEQ,<2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1956.0866666667002,1911.6020940556,1866.5388512957998,11420.8894108531,11163.8561472726,10903.479309321701,10639.715402670401,10372.5203672001,10101.849569643498,9827.6577961287,9549.8992446267,9268.5275172987,8983.4956127518,8694.7559181807,8402.2602014158,<50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,1.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#<2 years#O#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.0,17565.36,17172.3464286667,16774.165818797002,16370.750127950401,15962.0304162442,15547.936834498298,33128.398612223406,32304.294045451104,31469.615684813296,30624.227653770104,29767.9923269742,>50k,1.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,1.0PUB,O,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,10000.0,9777.43916666667,9552.145082285899,9324.08418002937,9093.22248083729,8859.52558835592,8622.95868381271,8383.48652082873,8141.0734201671485,7895.68326441744,7647.2794926141405,7395.8250947896495,7141.28260646,6883.614103043051,6622.781194208012,6358.74501815565,6091.466235828199,5820.905025048221,5547.02107458542,5269.77357815065,4989.12122831612,4705.022210360969,4417.43419604122,4126.31433728329,3831.61925979994,3533.30505662794,3231.3272815863,2925.6409426541804,2616.20049526751,2302.95983553318,1985.87229336004,1664.89062550544,7.747008536387,,,,,12000.0,11735.12,11466.869402,13420.2053151405,13095.49784444227,12766.68409084958,23733.71211468606,50774.18681916142,68530.30474628537,66905.07206550005,106258.5024440772,108441.22386827308,115487.09042859013,123159.01335833993,140132.77817989816,141693.98302414766,145347.22999532905,137984.1206220189,143856.5515797405,152225.9199059917,164791.75129381122,163648.95199786234,154776.6572148487,161913.27429669874,145068.40362076508,163866.82607274657,176856.17435272495,192517.1625962523,186227.36360601036,193192.9008912226,198645.57790951183,212318.97569519444,231134.7062415414,215335.67623820502,232274.9391208723,224181.4841340688,207133.24438143233,244436.03939075937,218569.7220187394,209893.77608809332,190739.5029286014,<50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,10000.0,25781.756666666668,25213.134016141135,24636.83806943235,24052.76526963908,23460.81066215624,22860.867875807795,22252.829103726363,21636.5850839736,21393.94599861753,21148.071644577012,20898.91888385784,20646.444003278164,6924.38196201152,6665.12936296566,6402.419976181651,6136.20771000407,5866.445858206689,5593.08709179807,5316.08345071774,25035.38633542179,24306.529831689488,23568.38474920534,22820.832551742602,22063.75318827612,21297.0250735965,20520.525068677343,19734.12846078965,23737.708943362242,22825.11859558351,21900.90229124224,34564.91174127079,33316.613429509714,32052.42622335328,30772.147694236115,29475.572832165155,29247.6651082285,28520.56234956046,33484.05509377614,88010.98913666107,122615.50784307261,119683.34232141885,126713.10918517743,145704.31327682018,163634.22298620248,277465.4498214076,397696.3630655571,417178.1843455346,469139.3835827014,537195.3775247538,616661.2704315722,638080.4202038518,702540.4876468098,687281.7708082306,710710.5691515941,751121.3329740744,895059.9786462418,963055.4721570185,998213.6656525544,1065656.294290768,1190329.7486309237,1195231.2271707633,1224250.8325072066,1236942.7854165505,1176959.660715148,1209489.7419197056,1194203.6102393414,1200295.0242405136,1109060.5333765321,1116563.0781883697,1110559.4120912596,1083762.9015617433,1139879.1107746211,1124274.5338178691,1060795.4448936807,1013749.2600218148,>50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800.0,12517.2,12230.81551,12230.81551,12230.81551,12230.81551,12230.81551,12230.81551,,,,,,,,,,,,32300.0,31582.897499999992,30856.89281302083,30121.87537644325,35377.73325386573,34493.02311802702,45597.22996076592,44429.50482467299,55246.87787036929,53788.44858730458,72311.19488668878,70377.85830288299,68419.40882492051,66435.51968813909,88925.85986887952,96353.80152888317,93527.63646592712,90664.70963752376,87764.54215829776,84826.64889557316,82423.54110933581,96113.0006618592,101300.39894108161,90109.6591898605,108950.8668121532,130247.84729781459,133687.25453601388,133952.80811234293,134654.83294323922,143095.90577352713,137656.865854209,127955.30748211712,122850.58877951649,125680.28310806768,130266.1903432555,129820.4209045362,127981.74564315178,139964.28595934983,130382.43768427699,125645.779301028,<50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,10000.0,9778.52083333333,22354.2634135434,21842.30862332481,21324.00680159774,20799.27925139526,20268.04629987689,19730.227286225097,19185.7405493937,18634.50341570215,18076.4321862778,17511.44212434106,16939.44744233381,6893.7800536864515,6633.33620516156,6369.62532729713,6102.60643820485,5832.238041916229,5558.478121933868,5281.284134701909,5000.61300299463,4716.421109221939,4428.66428865111,4137.29782254331,3842.27643120411,3543.55426694684,3241.084906967609,2934.8213461310197,2624.7159896653297,2310.72064576603,8492.78651810657,23028.162531588572,22232.76782463573,21426.93823905773,40610.536643217594,59348.01410024424,57627.6605979298,56231.33449597719,54816.510746063395,53382.94405857791,66430.38588800594,71319.2285563351,102810.72963892047,108022.40513268116,104916.98327131888,109085.02985840538,144470.65662403163,153729.15873465184,149651.5450379951,164963.74577399186,221056.69694958298,295766.57298918546,290655.6588776477,294756.12827511464,282320.5394880108,289580.1128748421,291284.5082475345,323704.4336320661,341184.6483991831,376169.00310519914,461262.19320963795,479612.63517928304,491649.73369127314,483833.44046548055,469186.46423142107,533172.203850438,516411.0789996416,467023.5981866992,450665.6105028341,457950.2170748863,435263.69807610684,443323.8130595764,425547.51811799995,413390.22644796665,391541.39321871893,373492.1550467257,>50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,10265.9975,10029.1382194792,9789.387281908641,9546.70938497528,9301.06879538352,9052.429343593822,8800.75441849687,8546.006962022679,8288.14946368404,8027.143955053179,7762.95200417112,7488.72470988871,7211.149557388598,6930.18567490172,6645.79169168282,16364.73573191878,15861.60188064595,23352.10149077217,48409.10053837885,47140.90730409182,51606.53447264302,59255.75211432863,72763.53521433877,70975.24955996478,69164.06981223376,67329.70256093558,79130.07376047868,77031.72899186196,59755.870684884096,73597.013254838,68222.36215971719,66178.14504538491,64107.7290639095,62089.4129596646,60045.18059914309,55585.760425956105,53488.69166458391,<50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,17868.64,29470.84042666667,46427.83124886775,45365.891707858456,44290.18488401182,47200.53222820478,46008.92620816965,52551.86779987391,61157.31238576781,59521.85589244547,77909.39130083386,123939.88058447295,115406.62292814984,123232.84700238751,152957.56756402992,116590.4305275354,113071.6970163282,107812.0523150038,104484.93277037269,128615.48892514799,145598.8240480138,141065.3740436924,127147.63679689009,122728.13747030818,>50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,1.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30875.0,30118.839166666658,29431.613303638926,28735.416191365108,28030.130670866958,27315.63805255499,26591.81809622514,28858.54899079293,40049.52233376285,30679.72227432988,29446.17482560508,42196.39573166388,40826.011386334096,52237.4830667995,56049.30881402281,63300.31099941219,61432.0401505327,59539.04299317881,57620.9920533542,58238.6004973934,56477.6495651741,50212.139705461,<50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,1.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#C#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4888.89333333333,4776.41264755556,4662.54095063033,4547.26104038645,4430.55550191923,4312.40670495963,4192.7968012109695,4071.70772165261,3949.1211738103802,3825.01863899317,3699.38136949538,3572.190385764811,3443.42647353544,3313.07018092482,3181.1018154955896,3047.5014412805604,2912.2488757710607,2775.3236868680897,2636.7051897957,2496.37244397617,2354.30424986667,2210.4791457566903,2064.87540452588,1917.47103036185,1768.24375543733,1617.17103654624,1464.23005169819,1309.39769667086,1152.65058151969,993.9650270444812,833.317061212264,670.682415535922,506.03652140805,10339.354506389463,9951.964523785144,9559.81324244444,19335.34143768612,18890.3391227115,18439.38992776872,17982.41437259686,17519.331914572813,22050.06093450991,29789.22038893351,29010.052572594406,28220.75570267711,20244.60383644972,19690.6612574602,19129.5766854258,33186.257853518204,25310.994324399202,24909.3206867745,40253.267612999,79517.3952888851,77605.0917700187,75668.12310659999,73706.17060362689,>50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,1.0PUB,C,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#D#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4888.71458333333,4776.062479738371,4662.02690504683,4546.590868965472,4429.73717254466,4311.448405615921,4191.70694419792,19070.4949478707,18620.81560711759,18165.249374037092,25703.71907066663,25059.396505837274,24406.71215560513,29745.55736637463,34943.26207094097,33998.03457207642,33040.620425365945,32070.862348377403,31088.601026672426,30093.6750875268,29085.921073310783,28065.17341452464,39031.264402484856,48343.984161657325,57784.72203063168,45205.213654417836,43605.19579990668,41984.40180700674,42842.561543970216,43051.11531842766,41599.46094025884,39864.20433567646,32740.379040732903,38215.827897544325,37724.27747802588,56191.5939933427,92149.34342687862,118737.5665602707,216321.33498277614,301564.3816047936,417239.0794078893,443951.53351141035,449371.4475966959,433937.3202290864,494740.5498039912,512754.5116952964,539907.1572037282,521922.7334736945,545732.1662849545,541934.1022551032,610145.7561671825,653243.0954816003,663554.1400335938,730011.2858195456,736267.1945336681,792614.965487816,838654.6234198194,839270.8868625355,818573.6995736297,836219.8203350137,833587.6195832446,829721.4960118261,879429.9588963105,921451.3276167724,913121.8105497478,1020714.4979893832,1076473.1594914068,1048484.9875775243,954477.8403143509,886518.1858352534,<50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,D,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#D#0.0PUB#OWN#>50k,,,,,,,,15000.0,14671.775,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,14339.2201652083,,,,,,10000.0,15777.43916666667,27668.6005822859,27034.050151986878,26391.63546230564,38741.25903730001,67597.32952603282,75584.1233288341,73737.5790896839,96117.71707797711,145189.49291373472,141884.54300683207,153904.14434706347,167913.56623895516,172264.18570041194,167550.55441771733,175345.15446041006,168872.38134408576,164754.10581857478,140860.35026158273,137266.23963467786,128723.89500737346,125260.74871824059,96035.3796295459,91010.59085268751,83839.19157462678,89867.3565694066,112667.32184192972,102107.139647871,108692.63366683453,136248.94378991736,149121.3504355632,185961.29625690563,188611.47189572034,218815.55798677407,256337.08500999407,290130.7389876839,310996.91199132113,354023.6934534362,463299.6244489456,573677.4029672446,675566.6464601269,856788.8202730335,1105309.2866012668,1246338.8796765206,1367337.8506662787,1501215.7449195858,1647997.5102970079,1710326.2393697083,1847656.4985875117,1993143.0844083873,2031274.0895178018,2050595.9047954532,2282856.815796707,2478311.206731796,2725219.0762823396,2936645.2430361356,3225400.343570304,3554567.1129454677,3913745.245232911,3982570.8544966835,3920747.5757517912,4365965.027652419,4516929.114183038,4324996.482370196,4756720.9025049,4932672.26540884,4866391.336392099,5269423.743863127,5246181.590961299,5065353.534786663,4787597.227565421,4486500.177725812,>50k,1.0DEQ,>2 years,OWN,1OR2ENQ,14.5<x<16.5,0.0PUB,D,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#D#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4890.2816666666695,4779.132130820561,4666.532723379019,4552.46453173369,35436.9083965738,34631.13932533477,33815.31963752814,35489.323863815785,34631.93163387847,33694.91962629571,32780.69624975845,31855.07499150156,30917.913638748247,29969.068202900384,29008.392897346206,28266.460114989502,27517.028295712462,26895.406445494194,26266.176633366078,25674.2122321126,32409.464465599758,29904.49049873196,28796.91781067777,27659.06763037671,26506.97390901,35340.519835885294,33960.02050429612,45439.230801217374,46409.748018574115,53762.209899697424,56972.19349521081,58947.973767777876,96009.9300422444,124135.69347268179,204601.75126994282,225116.72129760083,239919.53838986915,304503.358009796,336236.71162993857,360184.421663679,377671.39558988635,412034.0065080992,400748.9444741448,425913.988673218,458529.23088031996,433840.36394570855,437898.8899351911,514984.9995322947,500102.07019439974,556484.8915859127,575150.5142824403,568768.8487353777,611404.3504189319,667744.1446308107,692145.1668832481,671676.8962975364,693074.6622889048,729032.0055122264,659204.3940122705,719208.1425131964,738879.8314332439,731032.4211532455,764806.9158922877,779335.8823384397,753040.3341723444,711402.7000657925,679225.4053194,<50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,D,36M
1.0DEQ#14.5<x<16.5#36M#1OR2ENQ#>2 years#D#0.0PUB#RENT#>50k,,,,,,,,,,7200.0,7039.96,6877.943506000001,6713.9261082991015,6547.8830957366,6379.789451968941,6209.619851700761,6037.3486568692615,5862.949912781602,5686.39734420445,28007.66435140538,29330.02463114523,28599.747298118655,34860.245108701,33959.37992374459,33394.84232078072,32823.08570906594,42438.78649501527,41831.24589375052,39563.71188863643,38675.38477426644,33387.54922926751,32475.94660483543,31552.478306827532,69236.2749915512,67458.54295170217,65657.87402538193,64036.74824786072,62394.632871900765,60731.255831942006,59046.34153200931,52762.655971195665,51033.82601181758,79282.61036042948,76847.73883476324,74381.42310161161,71883.25660471548,89633.02058041928,86772.50744620945,93475.28779092392,90345.14012111633,97159.78461845547,98700.2333106317,120551.9505589911,116507.60779218916,112410.82021619054,174860.90705282206,221123.46786756904,223568.83308138564,236484.5710947471,252401.4047317505,263662.5821842878,269710.82840995665,295915.1071333612,336119.57024583634,406726.1898653188,528739.3153747553,582630.9160460844,571898.2354823981,625442.9383371983,656937.3662606105,704473.0996119059,788211.1893633503,755585.7847150113,769034.8697488935,763887.3625225973,807076.2879409884,877797.2595130294,1004845.1427426091,1100904.6071011152,1285526.013955856,1417690.1963217605,1676155.3118928545,1807695.9822608682,1886527.1189541928,1864712.3329239665,2042132.5193687237,2080018.8565619818,2043846.5174747405,2310825.2095459923,2452526.715061807,2403120.144404481,2618143.174599363,2578593.116224057,2499505.1952098864,2355050.4825142594,2232688.8894614545,>50k,1.0DEQ,>2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,D,36M
